,kendall_w,p_lowerbound,max_L2_dist,mean_L2_dist,min_tau,mean_tau,k,model,D,Source,n_items,P,"mean_sensitivity(LOPRankingAlgorithm,SwapNoise(0.05))","std_sensitivity(LOPRankingAlgorithm,SwapNoise(0.05))","mean_sensitivity(LOPRankingAlgorithm,BinaryFlipNoise(0.05))","std_sensitivity(LOPRankingAlgorithm,BinaryFlipNoise(0.05))","mean_sensitivity(MasseyRankingAlgorithm,SwapNoise(0.05))","std_sensitivity(MasseyRankingAlgorithm,SwapNoise(0.05))","mean_sensitivity(MasseyRankingAlgorithm,BinaryFlipNoise(0.05))","std_sensitivity(MasseyRankingAlgorithm,BinaryFlipNoise(0.05))","mean_sensitivity(ColleyRankingAlgorithm,SwapNoise(0.05))","std_sensitivity(ColleyRankingAlgorithm,SwapNoise(0.05))","mean_sensitivity(ColleyRankingAlgorithm,BinaryFlipNoise(0.05))","std_sensitivity(ColleyRankingAlgorithm,BinaryFlipNoise(0.05))"
39,0.5763392857142857,8,21.213203435596427,15.80856280015352,0.08571428571428572,0.42721088435374144,206.0,lop,"[[0. 1. 1. 1. 2. 0. 1. 1. 2. 1. 2. 1. 0. 2. 1.]
 [2. 0. 1. 2. 1. 1. 0. 1. 2. 0. 1. 1. 2. 1. 2.]
 [2. 2. 0. 1. 2. 1. 1. 1. 3. 1. 2. 1. 2. 1. 2.]
 [2. 1. 2. 0. 1. 2. 1. 0. 3. 1. 3. 2. 1. 2. 3.]
 [1. 2. 1. 2. 0. 1. 2. 1. 2. 0. 1. 3. 3. 0. 1.]
 [3. 2. 2. 1. 2. 0. 2. 2. 2. 1. 1. 1. 2. 2. 1.]
 [2. 3. 2. 2. 1. 1. 0. 2. 3. 3. 3. 3. 1. 1. 2.]
 [2. 2. 2. 3. 2. 1. 1. 0. 3. 0. 2. 3. 3. 2. 0.]
 [1. 1. 0. 0. 1. 1. 0. 0. 0. 2. 3. 2. 2. 2. 1.]
 [2. 3. 2. 2. 3. 2. 0. 3. 1. 0. 1. 1. 1. 1. 1.]
 [1. 2. 1. 0. 2. 2. 0. 1. 0. 2. 0. 1. 2. 2. 0.]
 [2. 2. 2. 1. 0. 2. 0. 0. 1. 2. 2. 0. 3. 1. 1.]
 [3. 1. 1. 2. 0. 1. 2. 0. 1. 2. 1. 0. 0. 2. 1.]
 [1. 2. 2. 1. 3. 1. 2. 1. 1. 2. 1. 2. 1. 0. 0.]
 [2. 1. 1. 0. 2. 2. 1. 3. 2. 2. 3. 2. 2. 3. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(6, 14, 9, 5, 7, 3, 13, 2, 4, 8, 11, 10, 1, 12, 0), (6, 14, 9, 7, 3, 5, 13, 2, 4, 8, 11, 10, 1, 12, 0), (6, 3, 14, 9, 5, 7, 2, 8, 10, 13, 4, 11, 1, 12, 0), (6, 9, 3, 14, 5, 7, 2, 8, 10, 13, 4, 11, 1, 12, 0), (6, 14, 9, 7, 3, 5, 2, 8, 10, 13, 4, 11, 1, 12, 0), (6, 3, 14, 9, 5, 7, 13, 2, 4, 8, 11, 10, 1, 12, 0), (6, 9, 3, 14, 5, 7, 13, 2, 4, 8, 11, 10, 1, 12, 0), (6, 14, 9, 5, 7, 3, 2, 8, 10, 13, 4, 11, 1, 12, 0)]",0.13920000000000002,0.27554416068898274,0.08289523809523812,0.24869954443335948,0.2566095238095238,0.21618772056141847,0.1824,0.21903786644956053,0.19146666666666667,0.2548392733432099,0.09066666666666669,0.2284129609405377
40,0.5433333333333333,15,23.53720459187964,15.759080730116988,-0.028571428571428574,0.42820861678004607,199.0,lop,"[[0. 2. 0. 2. 1. 1. 2. 2. 1. 2. 2. 0. 1. 2. 3.]
 [1. 0. 2. 1. 1. 1. 2. 2. 3. 1. 1. 1. 1. 1. 2.]
 [3. 1. 0. 2. 2. 1. 1. 0. 2. 1. 1. 2. 3. 2. 2.]
 [1. 2. 1. 0. 2. 1. 1. 2. 3. 3. 1. 3. 2. 1. 2.]
 [2. 2. 1. 1. 0. 2. 2. 1. 1. 2. 1. 1. 1. 1. 2.]
 [2. 2. 2. 2. 1. 0. 0. 2. 2. 1. 1. 2. 3. 2. 1.]
 [1. 1. 2. 2. 1. 3. 0. 3. 2. 1. 1. 1. 2. 3. 1.]
 [1. 1. 3. 1. 2. 1. 0. 0. 1. 1. 2. 2. 0. 3. 2.]
 [2. 0. 1. 0. 2. 1. 1. 2. 0. 1. 1. 2. 1. 0. 0.]
 [1. 2. 2. 0. 1. 2. 2. 2. 2. 0. 1. 3. 2. 1. 2.]
 [1. 2. 2. 2. 2. 2. 2. 1. 2. 2. 0. 3. 2. 1. 1.]
 [3. 2. 1. 0. 2. 1. 2. 1. 1. 0. 0. 0. 2. 1. 3.]
 [2. 2. 0. 1. 2. 0. 1. 3. 2. 1. 1. 1. 0. 3. 1.]
 [1. 2. 1. 2. 2. 1. 0. 0. 3. 2. 2. 2. 0. 0. 2.]
 [0. 1. 1. 1. 1. 2. 2. 1. 3. 1. 2. 0. 2. 1. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(10, 6, 5, 3, 9, 2, 11, 12, 0, 7, 13, 4, 1, 14, 8), (10, 3, 9, 6, 5, 7, 2, 12, 13, 11, 4, 0, 1, 14, 8), (10, 6, 5, 3, 9, 7, 2, 11, 12, 13, 4, 0, 1, 14, 8), (10, 6, 5, 3, 9, 7, 2, 12, 13, 11, 4, 0, 1, 14, 8), (10, 3, 9, 6, 5, 2, 12, 7, 13, 11, 4, 0, 1, 14, 8), (10, 3, 9, 6, 5, 2, 11, 12, 0, 7, 13, 4, 1, 14, 8), (10, 6, 5, 3, 9, 12, 7, 2, 13, 11, 4, 0, 1, 14, 8), (10, 6, 3, 9, 5, 2, 11, 12, 0, 7, 13, 4, 1, 14, 8), (10, 6, 5, 2, 3, 9, 11, 12, 0, 7, 13, 4, 1, 14, 8), (10, 6, 5, 2, 3, 9, 12, 7, 13, 11, 4, 0, 1, 14, 8), (10, 6, 3, 9, 5, 7, 2, 12, 13, 11, 4, 0, 1, 14, 8), (10, 6, 5, 3, 9, 2, 12, 7, 13, 11, 4, 0, 1, 14, 8), (10, 6, 3, 9, 5, 12, 7, 2, 13, 11, 4, 0, 1, 14, 8), (10, 6, 5, 3, 9, 7, 2, 11, 12, 0, 13, 4, 1, 14, 8), (10, 3, 9, 6, 5, 12, 7, 2, 13, 11, 4, 0, 1, 14, 8)]",0.21272380952380954,0.2678164166287665,0.16441904761904763,0.24058777307520843,0.22841904761904763,0.20060130560273984,0.21973333333333336,0.19022717436917558,0.184,0.22487680678827804,0.1431619047619048,0.20414902208914606
41,0.7914285714285715,5,14.7648230602334,11.487903041498225,0.3904761904761905,0.580952380952381,205.0,lop,"[[0. 1. 1. 2. 0. 1. 2. 1. 1. 1. 1. 2. 2. 0. 1.]
 [2. 0. 2. 1. 2. 0. 0. 1. 1. 2. 2. 2. 0. 2. 1.]
 [2. 1. 0. 1. 1. 2. 2. 2. 1. 2. 1. 1. 1. 2. 1.]
 [1. 2. 2. 0. 2. 1. 2. 3. 2. 2. 2. 3. 1. 1. 1.]
 [3. 1. 2. 1. 0. 1. 1. 2. 3. 1. 0. 1. 1. 1. 1.]
 [2. 3. 1. 2. 2. 0. 2. 2. 2. 2. 0. 2. 2. 0. 0.]
 [1. 3. 1. 1. 2. 1. 0. 0. 3. 3. 2. 0. 1. 1. 1.]
 [2. 2. 1. 0. 1. 1. 3. 0. 1. 1. 2. 0. 1. 2. 1.]
 [2. 2. 2. 1. 0. 1. 0. 2. 0. 1. 2. 2. 2. 1. 1.]
 [2. 1. 1. 1. 2. 1. 0. 2. 2. 0. 0. 1. 1. 1. 2.]
 [2. 1. 2. 1. 3. 3. 1. 1. 1. 3. 0. 2. 2. 2. 0.]
 [1. 1. 2. 0. 2. 1. 3. 3. 1. 2. 1. 0. 1. 1. 1.]
 [1. 3. 2. 2. 2. 1. 2. 2. 1. 2. 1. 2. 0. 1. 0.]
 [3. 1. 1. 2. 2. 3. 2. 1. 2. 2. 1. 2. 2. 0. 2.]
 [2. 2. 2. 2. 2. 3. 2. 2. 2. 1. 3. 2. 3. 1. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(14, 10, 13, 5, 12, 3, 11, 7, 6, 1, 9, 4, 8, 2, 0), (13, 14, 10, 5, 12, 3, 11, 2, 7, 6, 1, 9, 4, 8, 0), (14, 10, 13, 5, 12, 3, 11, 2, 7, 6, 1, 9, 4, 8, 0), (13, 14, 10, 5, 12, 3, 11, 7, 6, 1, 9, 4, 8, 2, 0), (13, 14, 10, 5, 12, 3, 11, 6, 1, 9, 4, 8, 2, 7, 0)]",0.4133333333333334,0.22368750473203153,0.3621333333333333,0.22506666666666666,0.2842666666666667,0.18129914043369172,0.23550476190476194,0.24422398106076743,0.4,0.20156125316019993,0.27466666666666667,0.1925615371205561
42,0.4128968253968254,6,25.92296279363144,19.435855651841845,-0.14285714285714288,0.2584126984126984,203.0,lop,"[[0. 1. 0. 0. 0. 2. 3. 2. 2. 1. 0. 1. 2. 2. 2.]
 [2. 0. 2. 0. 1. 2. 1. 3. 2. 2. 2. 1. 2. 2. 2.]
 [3. 1. 0. 1. 3. 3. 0. 0. 1. 2. 2. 1. 1. 1. 3.]
 [3. 3. 2. 0. 1. 2. 1. 3. 2. 1. 2. 2. 0. 3. 2.]
 [3. 2. 0. 2. 0. 2. 1. 2. 1. 2. 1. 2. 1. 1. 2.]
 [1. 1. 0. 1. 1. 0. 1. 2. 1. 0. 2. 1. 0. 1. 0.]
 [0. 2. 3. 2. 2. 2. 0. 2. 0. 3. 1. 2. 1. 1. 1.]
 [1. 0. 3. 0. 1. 1. 1. 0. 1. 2. 1. 2. 1. 0. 1.]
 [1. 1. 2. 1. 2. 2. 3. 2. 0. 1. 1. 1. 1. 1. 2.]
 [2. 1. 1. 2. 1. 3. 0. 1. 2. 0. 0. 1. 1. 0. 2.]
 [3. 1. 1. 1. 2. 1. 2. 2. 2. 3. 0. 2. 2. 2. 1.]
 [2. 2. 2. 1. 1. 2. 1. 1. 2. 2. 1. 0. 2. 1. 1.]
 [1. 1. 2. 3. 2. 3. 2. 2. 2. 2. 1. 1. 0. 1. 2.]
 [1. 1. 2. 0. 2. 2. 2. 3. 2. 3. 1. 2. 2. 0. 0.]
 [1. 1. 0. 1. 1. 3. 2. 2. 1. 1. 2. 2. 1. 3. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(12, 3, 1, 10, 13, 8, 6, 7, 11, 2, 4, 9, 0, 14, 5), (12, 3, 1, 14, 10, 13, 8, 6, 7, 2, 4, 11, 9, 0, 5), (3, 1, 10, 13, 11, 12, 8, 6, 2, 4, 9, 0, 14, 5, 7), (12, 3, 1, 10, 13, 8, 6, 7, 2, 4, 11, 9, 0, 14, 5), (12, 3, 1, 14, 10, 13, 8, 6, 7, 11, 2, 4, 9, 0, 5), (3, 1, 10, 13, 11, 12, 8, 6, 7, 2, 4, 9, 0, 14, 5)]",0.13592380952380953,0.28545988928398097,0.06224761904761905,0.23245757987191837,0.307047619047619,0.23463976345475698,0.23649523809523812,0.24210486212184704,0.22011428571428573,0.2326406542580326,0.1295238095238095,0.22878878554252322
43,1.0,1,0.0,0.0,1.0,1.0,207.0,lop,"[[0. 2. 1. 1. 1. 0. 2. 2. 0. 2. 0. 2. 2. 2. 3.]
 [1. 0. 1. 2. 1. 1. 3. 2. 0. 2. 1. 1. 2. 0. 1.]
 [2. 2. 0. 0. 1. 0. 2. 2. 2. 1. 1. 0. 0. 2. 2.]
 [2. 1. 3. 0. 1. 2. 2. 2. 3. 2. 3. 1. 0. 2. 1.]
 [2. 2. 2. 2. 0. 2. 2. 2. 2. 1. 2. 2. 3. 3. 1.]
 [3. 2. 3. 1. 1. 0. 1. 0. 1. 0. 2. 3. 3. 2. 2.]
 [1. 0. 1. 1. 1. 2. 0. 3. 2. 1. 2. 0. 3. 1. 2.]
 [1. 1. 1. 1. 1. 3. 0. 0. 1. 1. 1. 1. 2. 3. 1.]
 [3. 3. 1. 0. 1. 2. 1. 2. 0. 1. 0. 0. 2. 2. 1.]
 [1. 1. 2. 1. 2. 3. 2. 2. 2. 0. 0. 2. 3. 2. 2.]
 [3. 2. 2. 0. 1. 1. 1. 2. 3. 3. 0. 3. 1. 1. 1.]
 [1. 2. 3. 2. 1. 0. 3. 2. 3. 1. 0. 0. 3. 1. 1.]
 [1. 1. 3. 3. 0. 0. 0. 1. 1. 0. 2. 0. 0. 1. 2.]
 [1. 3. 1. 1. 0. 1. 2. 0. 1. 1. 2. 2. 2. 0. 1.]
 [0. 2. 1. 2. 2. 1. 1. 2. 2. 1. 2. 2. 1. 2. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(4, 3, 10, 9, 5, 11, 2, 8, 0, 14, 13, 1, 6, 7, 12)]",0.2355809523809524,0.34887552491122986,0.1715047619047619,0.33683277857955507,0.30034285714285713,0.20287652578983428,0.2430476190476191,0.21074656196171937,0.24845714285714285,0.19839543554108655,0.14598095238095238,0.23764307846803404
44,1.0,1,0.0,0.0,1.0,1.0,210.0,lop,"[[0. 1. 3. 2. 0. 2. 2. 1. 0. 1. 1. 3. 0. 2. 2.]
 [2. 0. 1. 1. 2. 1. 1. 1. 2. 1. 3. 0. 2. 2. 0.]
 [0. 2. 0. 3. 3. 1. 1. 0. 2. 2. 2. 0. 2. 0. 2.]
 [1. 2. 0. 0. 3. 0. 3. 1. 2. 3. 2. 1. 1. 3. 0.]
 [3. 1. 0. 0. 0. 1. 2. 3. 2. 3. 1. 0. 0. 3. 2.]
 [1. 2. 2. 3. 2. 0. 0. 0. 3. 2. 3. 0. 1. 2. 2.]
 [1. 2. 2. 0. 1. 3. 0. 1. 1. 1. 1. 1. 0. 3. 2.]
 [2. 2. 3. 2. 0. 3. 2. 0. 1. 3. 1. 0. 0. 1. 1.]
 [3. 1. 1. 1. 1. 0. 2. 2. 0. 3. 3. 1. 1. 2. 1.]
 [2. 2. 1. 0. 0. 1. 2. 0. 0. 0. 2. 1. 1. 1. 2.]
 [2. 0. 1. 1. 2. 0. 2. 2. 0. 1. 0. 0. 3. 1. 2.]
 [0. 3. 3. 2. 3. 3. 2. 3. 2. 2. 3. 0. 3. 1. 2.]
 [3. 1. 1. 2. 3. 2. 3. 3. 2. 2. 0. 0. 0. 2. 2.]
 [1. 1. 3. 0. 0. 1. 0. 2. 1. 2. 2. 2. 1. 0. 3.]
 [1. 3. 1. 3. 1. 1. 1. 2. 2. 1. 1. 1. 1. 0. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(11, 12, 7, 5, 2, 3, 1, 4, 8, 9, 10, 0, 6, 13, 14)]",0.22765714285714286,0.26908272573315045,0.22628571428571428,0.27120197726354306,0.4025142857142857,0.1841546978596098,0.34544761904761906,0.1821489301197352,0.2198857142857143,0.24680456818155425,0.208,0.21521247213687528
45,1.0,1,0.0,0.0,1.0,1.0,199.0,lop,"[[0. 1. 1. 3. 1. 2. 0. 1. 1. 2. 2. 1. 2. 2. 2.]
 [2. 0. 0. 1. 1. 3. 3. 1. 2. 1. 2. 1. 1. 3. 3.]
 [2. 3. 0. 2. 1. 1. 2. 2. 2. 2. 1. 1. 1. 1. 0.]
 [0. 2. 1. 0. 2. 3. 2. 3. 1. 3. 3. 1. 3. 1. 0.]
 [2. 2. 2. 1. 0. 2. 1. 0. 2. 1. 2. 2. 1. 2. 2.]
 [1. 0. 2. 0. 1. 0. 3. 2. 2. 3. 1. 0. 3. 2. 1.]
 [3. 0. 1. 1. 2. 0. 0. 2. 1. 0. 0. 3. 1. 2. 2.]
 [2. 2. 1. 0. 3. 1. 1. 0. 1. 2. 3. 2. 1. 2. 1.]
 [2. 1. 1. 2. 1. 1. 2. 2. 0. 1. 1. 3. 1. 0. 0.]
 [1. 2. 1. 0. 2. 0. 3. 1. 2. 0. 0. 2. 2. 2. 1.]
 [1. 1. 2. 0. 1. 2. 3. 0. 2. 3. 0. 1. 1. 0. 1.]
 [2. 2. 2. 2. 1. 3. 0. 1. 0. 1. 2. 0. 1. 0. 2.]
 [1. 2. 2. 0. 2. 0. 2. 2. 2. 1. 2. 2. 0. 2. 2.]
 [1. 0. 2. 2. 1. 1. 1. 1. 3. 1. 3. 3. 1. 0. 1.]
 [1. 0. 3. 3. 1. 2. 1. 2. 3. 2. 2. 1. 1. 2. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(1, 0, 14, 3, 5, 12, 7, 4, 13, 10, 2, 9, 8, 6, 11)]",0.17881904761904763,0.3825203237675589,0.10841904761904764,0.31343095078027866,0.2958476190476191,0.2047871311149575,0.20700952380952384,0.16655133533414648,0.12342857142857144,0.2515869630962622,0.0208,0.2215767336362031
46,0.33862973760932946,7,27.964262908219126,20.319106845870163,-0.33333333333333337,0.1963718820861678,198.0,lop,"[[0. 2. 1. 1. 2. 1. 1. 3. 1. 2. 2. 1. 1. 2. 3.]
 [1. 0. 2. 0. 1. 2. 2. 2. 1. 1. 2. 2. 2. 2. 0.]
 [2. 1. 0. 2. 0. 3. 2. 1. 2. 1. 3. 2. 1. 1. 3.]
 [2. 3. 1. 0. 2. 2. 0. 1. 1. 1. 3. 1. 0. 2. 0.]
 [1. 2. 3. 1. 0. 1. 2. 1. 2. 2. 3. 2. 0. 1. 2.]
 [2. 1. 0. 1. 2. 0. 1. 1. 0. 2. 2. 1. 1. 2. 3.]
 [2. 1. 1. 3. 1. 2. 0. 2. 2. 2. 1. 2. 1. 2. 2.]
 [0. 1. 2. 2. 2. 2. 1. 0. 1. 1. 2. 2. 1. 1. 3.]
 [2. 2. 1. 2. 1. 3. 1. 2. 0. 1. 0. 2. 0. 1. 1.]
 [1. 2. 2. 2. 1. 1. 1. 2. 2. 0. 1. 1. 3. 2. 3.]
 [1. 1. 0. 0. 0. 1. 2. 1. 3. 2. 0. 2. 2. 3. 2.]
 [2. 1. 1. 2. 1. 2. 1. 1. 1. 2. 1. 0. 2. 1. 3.]
 [2. 1. 2. 3. 3. 2. 2. 2. 3. 0. 1. 1. 0. 3. 2.]
 [1. 1. 2. 1. 2. 1. 1. 2. 2. 1. 0. 2. 0. 0. 2.]
 [0. 3. 0. 3. 1. 0. 1. 0. 2. 0. 1. 0. 1. 1. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(9, 12, 4, 2, 6, 8, 0, 7, 11, 5, 14, 3, 1, 10, 13), (9, 12, 4, 2, 6, 8, 11, 5, 0, 7, 14, 3, 1, 10, 13), (12, 4, 2, 10, 6, 8, 11, 5, 0, 9, 13, 7, 14, 3, 1), (9, 12, 4, 2, 6, 8, 3, 0, 1, 7, 5, 10, 13, 11, 14), (9, 12, 4, 2, 6, 8, 11, 0, 7, 5, 14, 3, 1, 10, 13), (12, 4, 2, 10, 6, 8, 11, 5, 0, 9, 7, 14, 3, 1, 13), (9, 12, 4, 2, 6, 3, 0, 1, 10, 13, 8, 7, 11, 5, 14)]",0.1664,0.26860000118190736,0.14552380952380953,0.26032207506556165,0.28876190476190483,0.17027378247320527,0.2703238095238095,0.1789068707177639,0.3114666666666668,0.17442263266153424,0.24342857142857144,0.16857046004564383
47,0.25,8,27.202941017470888,21.53378162661418,-0.2571428571428572,0.13741496598639455,201.0,lop,"[[0. 0. 1. 0. 1. 2. 2. 3. 1. 0. 1. 2. 1. 2. 1.]
 [3. 0. 2. 2. 1. 2. 1. 2. 0. 3. 1. 1. 2. 1. 3.]
 [2. 1. 0. 3. 2. 2. 0. 2. 3. 1. 2. 1. 1. 1. 2.]
 [3. 1. 0. 0. 1. 0. 1. 2. 2. 0. 3. 2. 1. 1. 2.]
 [2. 2. 1. 2. 0. 1. 0. 1. 2. 3. 2. 2. 2. 1. 3.]
 [1. 1. 1. 3. 2. 0. 1. 2. 1. 0. 2. 2. 2. 2. 2.]
 [1. 2. 3. 2. 3. 2. 0. 2. 3. 1. 0. 0. 2. 2. 1.]
 [0. 1. 1. 1. 2. 1. 1. 0. 1. 2. 2. 2. 3. 1. 0.]
 [2. 3. 0. 1. 1. 2. 0. 2. 0. 1. 0. 2. 0. 1. 1.]
 [3. 0. 2. 3. 0. 3. 2. 1. 2. 0. 2. 1. 2. 2. 3.]
 [2. 2. 1. 0. 1. 1. 3. 1. 3. 1. 0. 1. 1. 2. 1.]
 [1. 2. 2. 1. 1. 1. 3. 1. 1. 2. 2. 0. 2. 2. 1.]
 [2. 1. 2. 2. 1. 1. 1. 0. 3. 1. 2. 1. 0. 1. 1.]
 [1. 2. 2. 2. 2. 1. 1. 2. 2. 1. 1. 1. 2. 0. 1.]
 [2. 0. 1. 1. 0. 1. 2. 3. 2. 0. 2. 2. 2. 2. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(11, 6, 13, 4, 1, 9, 2, 5, 3, 14, 0, 7, 12, 10, 8), (11, 6, 4, 1, 9, 5, 14, 13, 12, 2, 3, 10, 8, 0, 7), (11, 6, 4, 1, 9, 2, 5, 3, 14, 0, 13, 7, 12, 10, 8), (11, 6, 13, 4, 1, 9, 12, 2, 5, 3, 14, 10, 8, 0, 7), (11, 6, 4, 1, 9, 2, 5, 14, 13, 12, 3, 10, 8, 0, 7), (11, 6, 13, 4, 1, 9, 2, 5, 3, 14, 7, 12, 10, 8, 0), (11, 6, 13, 4, 1, 9, 2, 5, 12, 3, 14, 10, 8, 0, 7), (11, 6, 4, 1, 9, 2, 5, 3, 14, 10, 0, 13, 7, 12, 8)]",0.10064761904761904,0.26399844979961273,0.09516190476190477,0.25523950532659534,0.36548571428571425,0.20636814604168027,0.26529523809523814,0.18486675081137646,0.29645714285714286,0.20103668193390278,0.19306666666666666,0.1863938764772293
48,0.8976190476190476,3,9.273618495495704,9.273618495495704,0.7714285714285715,0.7714285714285715,211.0,lop,"[[0. 1. 2. 1. 1. 1. 2. 2. 3. 1. 1. 0. 0. 2. 2.]
 [2. 0. 2. 1. 3. 2. 2. 3. 0. 2. 2. 2. 1. 2. 3.]
 [1. 1. 0. 2. 1. 0. 1. 1. 2. 0. 2. 1. 2. 0. 1.]
 [2. 2. 1. 0. 3. 3. 1. 1. 3. 2. 1. 1. 3. 2. 1.]
 [2. 0. 2. 0. 0. 1. 1. 1. 0. 3. 1. 2. 1. 2. 0.]
 [2. 1. 3. 0. 2. 0. 1. 2. 1. 3. 1. 1. 1. 3. 1.]
 [1. 1. 2. 2. 2. 2. 0. 2. 1. 0. 2. 0. 1. 2. 1.]
 [1. 0. 2. 2. 2. 1. 1. 0. 1. 0. 2. 1. 3. 1. 1.]
 [0. 3. 1. 0. 3. 2. 2. 2. 0. 2. 2. 3. 1. 2. 3.]
 [2. 1. 3. 1. 0. 0. 3. 3. 1. 0. 2. 1. 0. 3. 2.]
 [2. 1. 1. 2. 2. 2. 1. 1. 1. 1. 0. 2. 1. 2. 2.]
 [3. 1. 2. 2. 1. 2. 3. 2. 0. 2. 1. 0. 2. 1. 1.]
 [3. 2. 1. 0. 2. 2. 2. 0. 2. 3. 2. 1. 0. 2. 1.]
 [1. 1. 3. 1. 1. 0. 1. 2. 1. 0. 1. 2. 1. 0. 0.]
 [1. 0. 2. 2. 3. 2. 2. 2. 0. 1. 1. 2. 2. 3. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(3, 12, 8, 1, 10, 14, 4, 11, 5, 9, 0, 6, 13, 7, 2), (3, 12, 8, 1, 10, 14, 5, 4, 11, 9, 0, 6, 13, 7, 2), (3, 12, 8, 1, 10, 14, 11, 5, 4, 9, 0, 6, 13, 7, 2)]",0.3472761904761905,0.31424079101738056,0.28281904761904764,0.3268978196467452,0.26841904761904767,0.20277399234810448,0.2684952380952382,0.20794625504841904,0.3270857142857143,0.2218343775562292,0.2211809523809524,0.20442936984747528
49,0.6897321428571429,4,18.867962264113206,14.968781660383138,0.2761904761904762,0.5174603174603175,205.0,lop,"[[0. 1. 3. 2. 2. 2. 0. 3. 1. 2. 1. 2. 2. 2. 3.]
 [2. 0. 1. 1. 2. 3. 2. 0. 3. 2. 1. 2. 3. 2. 1.]
 [0. 2. 0. 0. 1. 1. 2. 1. 1. 2. 2. 2. 1. 0. 1.]
 [1. 2. 3. 0. 2. 0. 3. 1. 2. 0. 2. 2. 2. 3. 3.]
 [1. 1. 2. 1. 0. 0. 1. 2. 1. 1. 2. 1. 2. 0. 2.]
 [1. 0. 2. 3. 3. 0. 1. 2. 2. 3. 2. 1. 1. 2. 2.]
 [3. 1. 1. 0. 2. 2. 0. 1. 0. 3. 0. 2. 1. 2. 3.]
 [0. 3. 2. 2. 1. 1. 2. 0. 1. 2. 1. 1. 2. 1. 3.]
 [2. 0. 2. 1. 2. 1. 3. 2. 0. 0. 1. 1. 2. 2. 3.]
 [1. 1. 1. 3. 2. 0. 0. 1. 3. 0. 1. 2. 1. 0. 2.]
 [2. 2. 1. 1. 1. 1. 3. 2. 2. 2. 0. 1. 2. 1. 1.]
 [1. 1. 1. 1. 2. 2. 1. 2. 2. 1. 2. 0. 2. 1. 2.]
 [1. 0. 2. 1. 1. 2. 2. 1. 1. 2. 1. 1. 0. 1. 3.]
 [1. 1. 3. 0. 3. 1. 1. 2. 1. 3. 2. 2. 2. 0. 2.]
 [0. 2. 2. 0. 1. 1. 0. 0. 0. 1. 2. 1. 0. 1. 0.]]","SynthELOTournamentSource(15,3,1,400)",15,"[(1, 5, 3, 10, 8, 6, 0, 13, 11, 4, 7, 12, 14, 2, 9), (1, 5, 3, 10, 8, 6, 0, 13, 11, 4, 7, 12, 2, 9, 14), (1, 5, 3, 10, 8, 6, 0, 13, 11, 4, 7, 12, 9, 14, 2), (1, 5, 3, 10, 8, 6, 0, 13, 9, 11, 4, 7, 12, 14, 2)]",0.19641904761904763,0.258195135121585,0.182552380952381,0.2293359784691625,0.4821333333333333,0.1722737430361416,0.43900952380952385,0.1859575412978266,0.4218666666666667,0.1847482528093291,0.40007619047619053,0.18021300976591254
